datetime,signal,confidence,reasoning,price,hour,day_of_week
2023-11-08 19:40:00,HOLD,0.3333333333333333,"['Price momentum: -0.06% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.06% < -0.05% threshold']",1903.53,19,2
2023-11-08 21:20:00,SELL,0.6666666666666666,"['Price momentum: -0.16% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.16% < -0.05% threshold']",1919.26,21,2
2023-11-08 23:00:00,BUY,1.0,"['Price momentum: +0.20% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.20% > 0.05% threshold']",1917.78,23,2
2023-11-09 00:40:00,SELL,0.6666666666666666,"['Price momentum: -0.30% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.30% < -0.05% threshold']",1929.05,0,3
2023-11-09 02:20:00,HOLD,0.3333333333333333,"['Price momentum: 0.06% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.06% > 0.05% threshold']",1916.79,2,3
2023-11-09 04:00:00,SELL,1.0,"['Price momentum: -0.24% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.24% < -0.05% threshold']",1898.04,4,3
2023-11-09 05:40:00,BUY,0.6666666666666666,"['Price momentum: +0.13% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.13% > 0.05% threshold']",1892.85,5,3
2023-11-09 07:20:00,BUY,1.0,"['Price momentum: +0.16% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.16% > 0.05% threshold']",1898.55,7,3
2023-11-09 09:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.03% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1903.39,9,3
2023-11-09 10:40:00,BUY,1.0,"['Price momentum: +0.21% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.21% > 0.05% threshold']",1902.63,10,3
2023-11-09 12:20:00,BUY,1.0,"['Price momentum: +0.12% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.12% > 0.05% threshold']",1906.12,12,3
2023-11-09 14:00:00,SELL,0.6666666666666666,"['Price momentum: -0.23% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.23% < -0.05% threshold']",1898.51,14,3
2023-11-09 15:40:00,SELL,0.6666666666666666,"['Price momentum: -0.21% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.21% < -0.05% threshold']",1899.24,15,3
2023-11-09 17:20:00,SELL,0.6666666666666666,"['Price momentum: -0.22% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.22% < -0.05% threshold']",1893.87,17,3
2023-11-09 19:00:00,BUY,1.0,"['Price momentum: +0.19% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.19% > 0.05% threshold']",1905.88,19,3
2023-11-09 20:40:00,BUY,0.6666666666666666,"['Price momentum: +0.29% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.29% > 0.05% threshold']",1918.56,20,3
2023-11-09 22:20:00,SELL,0.6666666666666666,"['Price momentum: -0.21% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.21% < -0.05% threshold']",1911.72,22,3
2023-11-10 00:00:00,SELL,0.6666666666666666,"['Price momentum: -0.36% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.36% < -0.05% threshold']",1916.07,0,4
2023-11-10 01:40:00,BUY,0.6666666666666666,"['Price momentum: +0.54% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.54% > 0.05% threshold']",1897.86,1,4
2023-11-10 03:20:00,BUY,1.0,"['Price momentum: +0.13% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.13% > 0.05% threshold']",1909.79,3,4
2023-11-10 05:00:00,BUY,0.6666666666666666,"['Price momentum: +0.12% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.12% > 0.05% threshold']",1910.95,5,4
2023-11-10 06:40:00,BUY,0.6666666666666666,"['Price momentum: 0.09% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.09% > 0.05% threshold']",1904.72,6,4
2023-11-10 08:20:00,SELL,1.0,"['Price momentum: -0.13% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.13% < -0.05% threshold']",1902.88,8,4
2023-11-10 10:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.04% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1901.87,10,4
2023-11-10 11:40:00,SELL,0.6666666666666666,"['Price momentum: -0.18% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.18% < -0.05% threshold']",1904.51,11,4
2023-11-10 13:20:00,SELL,0.6666666666666666,"['Price momentum: -0.10% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.10% < -0.05% threshold']",1897.75,13,4
2023-11-10 15:00:00,HOLD,1.0,"['Price momentum: 0.02% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",1900.2,15,4
2023-11-10 16:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.10% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.10% > 0.05% threshold']",1894.02,16,4
2023-11-10 18:20:00,BUY,0.6666666666666666,"['Price momentum: +0.33% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.33% > 0.05% threshold']",1874.37,18,4
2023-11-10 20:00:00,SELL,0.6666666666666666,"['Price momentum: -0.08% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.08% < -0.05% threshold']",1880.13,20,4
2023-11-10 21:40:00,BUY,0.6666666666666666,"['Price momentum: +0.35% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.35% > 0.05% threshold']",1866.8,21,4
2023-11-10 23:20:00,SELL,0.6666666666666666,"['Price momentum: -0.19% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.19% < -0.05% threshold']",1896.62,23,4
2023-11-13 01:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.05% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1892.42,1,0
2023-11-13 02:40:00,SELL,0.6666666666666666,"['Price momentum: -0.10% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.10% < -0.05% threshold']",1895.87,2,0
2023-11-13 04:20:00,SELL,0.6666666666666666,"['Price momentum: -0.23% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.23% < -0.05% threshold']",1889.53,4,0
2023-11-13 06:00:00,BUY,0.6666666666666666,"['Price momentum: +0.11% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.11% > 0.05% threshold']",1883.07,6,0
2023-11-13 07:40:00,SELL,0.6666666666666666,"['Price momentum: -0.23% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.23% < -0.05% threshold']",1882.32,7,0
2023-11-13 09:20:00,HOLD,0.6666666666666666,"['Price momentum: 0.04% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1887.14,9,0
2023-11-13 11:00:00,SELL,0.6666666666666666,"['Price momentum: -0.13% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.13% < -0.05% threshold']",1892.53,11,0
2023-11-13 12:40:00,BUY,0.6666666666666666,"['Price momentum: 0.08% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.08% > 0.05% threshold']",1889.89,12,0
2023-11-13 14:20:00,SELL,0.6666666666666666,"['Price momentum: -0.11% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.11% < -0.05% threshold']",1886.95,14,0
2023-11-13 16:00:00,BUY,0.6666666666666666,"['Price momentum: 0.10% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.10% > 0.05% threshold']",1874.58,16,0
2023-11-13 17:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.08% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.08% > 0.05% threshold']",1882.95,17,0
2023-11-13 19:20:00,BUY,0.6666666666666666,"['Price momentum: +0.16% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.16% > 0.05% threshold']",1893.26,19,0
2023-11-13 21:00:00,SELL,0.6666666666666666,"['Price momentum: -0.12% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.12% < -0.05% threshold']",1922.05,21,0
2023-11-13 22:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.00% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1919.31,22,0
2023-11-14 00:20:00,SELL,0.6666666666666666,"['Price momentum: -0.30% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.30% < -0.05% threshold']",1925.37,0,1
2023-11-14 02:00:00,HOLD,0.3333333333333333,"['Price momentum: 0.07% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.07% > 0.05% threshold']",1915.79,2,1
2023-11-14 03:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.05% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1929.48,3,1
2023-11-14 05:20:00,HOLD,0.3333333333333333,"['Price momentum: 0.05% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.05% > 0.05% threshold']",1932.98,5,1
2023-11-14 07:00:00,HOLD,1.0,"['Price momentum: -0.03% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",1922.09,7,1
2023-11-14 08:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.01% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1929.9,8,1
2023-11-14 10:20:00,SELL,1.0,"['Price momentum: -0.30% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.30% < -0.05% threshold']",1917.79,10,1
2023-11-14 12:00:00,SELL,0.6666666666666666,"['Price momentum: -0.19% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.19% < -0.05% threshold']",1917.65,12,1
2023-11-14 13:40:00,BUY,0.6666666666666666,"['Price momentum: +0.11% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.11% > 0.05% threshold']",1913.31,13,1
2023-11-14 15:20:00,SELL,0.6666666666666666,"['Price momentum: -0.13% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.13% < -0.05% threshold']",1901.18,15,1
2023-11-14 17:00:00,SELL,0.6666666666666666,"['Price momentum: -0.06% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.06% < -0.05% threshold']",1902.57,17,1
2023-11-14 18:40:00,BUY,0.6666666666666666,"['Price momentum: +0.25% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.25% > 0.05% threshold']",1904.25,18,1
2023-11-14 20:20:00,BUY,0.6666666666666666,"['Price momentum: +0.14% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.14% > 0.05% threshold']",1908.63,20,1
2023-11-14 22:00:00,SELL,0.6666666666666666,"['Price momentum: -0.08% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.08% < -0.05% threshold']",1900.52,22,1
2023-11-14 23:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.04% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1903.59,23,1
2023-11-15 01:20:00,BUY,0.6666666666666666,"['Price momentum: +0.23% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.23% > 0.05% threshold']",1892.63,1,2
2023-11-15 03:00:00,HOLD,0.3333333333333333,"['Price momentum: 0.09% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.09% > 0.05% threshold']",1911.97,3,2
2023-11-15 04:40:00,SELL,1.0,"['Price momentum: -0.24% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.24% < -0.05% threshold']",1906.76,4,2
2023-11-15 06:20:00,HOLD,1.0,"['Price momentum: 0.03% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",1910.75,6,2
2023-11-15 08:00:00,BUY,0.6666666666666666,"['Price momentum: +0.17% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.17% > 0.05% threshold']",1893.93,8,2
2023-11-15 09:40:00,BUY,1.0,"['Price momentum: +0.39% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.39% > 0.05% threshold']",1893.69,9,2
2023-11-15 11:20:00,BUY,0.6666666666666666,"['Price momentum: +0.21% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.21% > 0.05% threshold']",1890.42,11,2
2023-11-15 13:00:00,SELL,1.0,"['Price momentum: -0.11% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.11% < -0.05% threshold']",1887.2,13,2
2023-11-15 14:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.08% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.08% > 0.05% threshold']",1877.65,14,2
2023-11-15 16:20:00,HOLD,1.0,"['Price momentum: -0.03% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",1872.11,16,2
2023-11-15 18:00:00,HOLD,1.0,"['Price momentum: 0.04% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",1874.88,18,2
2023-11-15 19:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.04% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1883.18,19,2
2023-11-15 21:20:00,HOLD,0.6666666666666666,"['Price momentum: 0.01% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1870.24,21,2
2023-11-15 23:00:00,SELL,1.0,"['Price momentum: -0.15% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.15% < -0.05% threshold']",1874.64,23,2
2023-11-16 00:40:00,HOLD,1.0,"['Price momentum: -0.04% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",1873.41,0,3
2023-11-16 02:20:00,SELL,1.0,"['Price momentum: -0.36% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.36% < -0.05% threshold']",1880.01,2,3
2023-11-16 04:00:00,BUY,1.0,"['Price momentum: +0.14% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.14% > 0.05% threshold']",1881.73,4,3
2023-11-16 05:40:00,SELL,1.0,"['Price momentum: -0.36% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.36% < -0.05% threshold']",1885.28,5,3
2023-11-16 07:20:00,SELL,1.0,"['Price momentum: -0.16% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.16% < -0.05% threshold']",1880.23,7,3
2023-11-16 09:00:00,SELL,0.6666666666666666,"['Price momentum: -0.08% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.08% < -0.05% threshold']",1871.97,9,3
2023-11-16 10:40:00,BUY,1.0,"['Price momentum: +0.11% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.11% > 0.05% threshold']",1873.06,10,3
2023-11-16 12:20:00,SELL,0.6666666666666666,"['Price momentum: -0.05% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.05% < -0.05% threshold']",1869.28,12,3
2023-11-16 14:00:00,SELL,1.0,"['Price momentum: -0.15% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.15% < -0.05% threshold']",1865.89,14,3
2023-11-16 15:40:00,BUY,1.0,"['Price momentum: +0.16% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.16% > 0.05% threshold']",1881.12,15,3
2023-11-16 17:20:00,BUY,1.0,"['Price momentum: +0.12% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.12% > 0.05% threshold']",1890.09,17,3
2023-11-16 19:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.09% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.09% > 0.05% threshold']",1895.28,19,3
2023-11-16 20:40:00,BUY,0.6666666666666666,"['Price momentum: +0.24% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.24% > 0.05% threshold']",1898.77,20,3
2023-11-16 22:20:00,SELL,0.6666666666666666,"['Price momentum: -0.18% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.18% < -0.05% threshold']",1894.21,22,3
2023-11-17 00:00:00,SELL,0.6666666666666666,"['Price momentum: -0.06% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.06% < -0.05% threshold']",1885.8,0,4
2023-11-17 01:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.03% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1883.15,1,4
2023-11-17 03:20:00,BUY,0.6666666666666666,"['Price momentum: +0.30% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.30% > 0.05% threshold']",1885.44,3,4
2023-11-17 05:00:00,BUY,1.0,"['Price momentum: +0.10% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.10% > 0.05% threshold']",1888.78,5,4
2023-11-17 06:40:00,HOLD,0.3333333333333333,"['Price momentum: -0.07% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.07% < -0.05% threshold']",1882.74,6,4
2023-11-17 08:20:00,HOLD,0.6666666666666666,"['Price momentum: -0.05% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1883.94,8,4
2023-11-17 10:00:00,SELL,0.6666666666666666,"['Price momentum: -0.24% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.24% < -0.05% threshold']",1901.05,10,4
2023-11-17 11:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.04% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1902.96,11,4
2023-11-17 13:20:00,HOLD,1.0,"['Price momentum: 0.03% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",1905.12,13,4
2023-11-17 15:00:00,BUY,1.0,"['Price momentum: +0.19% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.19% > 0.05% threshold']",1919.21,15,4
2023-11-17 16:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.07% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.07% < -0.05% threshold']",1926.59,16,4
2023-11-17 18:20:00,BUY,0.6666666666666666,"['Price momentum: +0.22% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.22% > 0.05% threshold']",1926.92,18,4
2023-11-17 20:00:00,BUY,0.6666666666666666,"['Price momentum: +0.16% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.16% > 0.05% threshold']",1930.04,20,4
2023-11-17 21:40:00,BUY,1.0,"['Price momentum: +0.20% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.20% > 0.05% threshold']",1934.0,21,4
2023-11-17 23:20:00,BUY,1.0,"['Price momentum: +0.15% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.15% > 0.05% threshold']",1951.33,23,4
2023-11-20 01:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.00% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1955.27,1,0
2023-11-20 02:40:00,HOLD,1.0,"['Price momentum: 0.02% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",1960.26,2,0
2023-11-20 04:20:00,HOLD,0.3333333333333333,"['Price momentum: 0.05% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.05% > 0.05% threshold']",1963.61,4,0
2023-11-20 06:00:00,HOLD,0.6666666666666666,"['Price momentum: -0.09% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.09% < -0.05% threshold']",1963.43,6,0
2023-11-20 07:40:00,BUY,1.0,"['Price momentum: +0.55% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.55% > 0.05% threshold']",1973.23,7,0
2023-11-20 09:20:00,HOLD,0.6666666666666666,"['Price momentum: -0.02% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1971.13,9,0
2023-11-20 11:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.04% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1973.5,11,0
2023-11-20 12:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.00% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1971.39,12,0
2023-11-20 14:20:00,BUY,0.6666666666666666,"['Price momentum: +0.37% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.37% > 0.05% threshold']",1955.73,14,0
2023-11-20 16:00:00,BUY,1.0,"['Price momentum: +0.24% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.24% > 0.05% threshold']",1979.96,16,0
2023-11-20 17:40:00,SELL,0.6666666666666666,"['Price momentum: -0.11% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.11% < -0.05% threshold']",1989.32,17,0
2023-11-20 19:20:00,BUY,0.6666666666666666,"['Price momentum: +0.11% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.11% > 0.05% threshold']",1982.43,19,0
2023-11-20 21:00:00,BUY,1.0,"['Price momentum: +0.23% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.23% > 0.05% threshold']",1981.89,21,0
2023-11-20 22:40:00,SELL,0.6666666666666666,"['Price momentum: -0.07% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.07% < -0.05% threshold']",1989.74,22,0
2023-11-21 00:20:00,BUY,0.6666666666666666,"['Price momentum: +0.29% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.29% > 0.05% threshold']",1998.01,0,1
2023-11-21 02:00:00,HOLD,0.6666666666666666,"['Price momentum: -0.03% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2010.81,2,1
2023-11-21 03:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.04% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2015.43,3,1
2023-11-21 05:20:00,BUY,1.0,"['Price momentum: +0.22% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.22% > 0.05% threshold']",2004.32,5,1
2023-11-21 07:00:00,SELL,1.0,"['Price momentum: -0.10% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.10% < -0.05% threshold']",2022.06,7,1
2023-11-21 08:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.04% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2022.29,8,1
2023-11-21 10:20:00,SELL,0.6666666666666666,"['Price momentum: -0.09% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.09% < -0.05% threshold']",2010.81,10,1
2023-11-21 12:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.03% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",1986.38,12,1
2023-11-21 13:40:00,HOLD,1.0,"['Price momentum: 0.05% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",1989.15,13,1
2023-11-21 15:20:00,HOLD,0.6666666666666666,"['Price momentum: 0.05% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.05% > 0.05% threshold']",1977.62,15,1
2023-11-21 17:00:00,SELL,0.6666666666666666,"['Price momentum: -0.12% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.12% < -0.05% threshold']",1984.33,17,1
2023-11-21 18:40:00,BUY,1.0,"['Price momentum: +0.13% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.13% > 0.05% threshold']",1986.41,18,1
2023-11-21 20:20:00,BUY,1.0,"['Price momentum: +0.26% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.26% > 0.05% threshold']",1992.22,20,1
2023-11-21 22:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.02% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2002.06,22,1
2023-11-21 23:40:00,HOLD,0.3333333333333333,"['Price momentum: -0.05% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.05% < -0.05% threshold']",2016.93,23,1
